Color_Id,Color_Name,Manufacturer_Id,Manufacturer_Name,Series_Id,Series_Name,Id,ManufacturerId,SeriesId,ColorId,OrificeDiameter,Pressure,ApplicationRate
2,black,1,Bowsmith,16,Fan-Jet 30,22,1,16,2,0.0,10,4.4
2,black,1,Bowsmith,16,Fan-Jet 30,23,1,16,2,0.0,15,5.2
2,black,1,Bowsmith,16,Fan-Jet 30,24,1,16,2,0.0,20,6.0
2,black,1,Bowsmith,16,Fan-Jet 30,25,1,16,2,0.0,25,6.7
2,black,1,Bowsmith,16,Fan-Jet 30,26,1,16,2,0.0,30,7.4
3,orange,1,Bowsmith,17,Fan-Jet 35,27,1,17,3,0.0,10,5.9
3,orange,1,Bowsmith,17,Fan-Jet 35,28,1,17,3,0.0,15,7.3
3,orange,1,Bowsmith,17,Fan-Jet 35,29,1,17,3,0.0,20,8.4
3,orange,1,Bowsmith,17,Fan-Jet 35,30,1,17,3,0.0,25,9.4
3,orange,1,Bowsmith,17,Fan-Jet 35,31,1,17,3,0.0,30,10.3
4,blue,1,Bowsmith,18,Fan-Jet 40,32,1,18,4,0.0,10,7.5
4,blue,1,Bowsmith,18,Fan-Jet 40,33,1,18,4,0.0,15,9.3
4,blue,1,Bowsmith,18,Fan-Jet 40,34,1,18,4,0.0,20,10.7
4,blue,1,Bowsmith,18,Fan-Jet 40,35,1,18,4,0.0,25,12.0
4,blue,1,Bowsmith,18,Fan-Jet 40,36,1,18,4,0.0,30,13.1
6,violet,1,Bowsmith,19,Fan-Jet 45,37,1,19,6,0.0,10,10.0
6,violet,1,Bowsmith,19,Fan-Jet 45,38,1,19,6,0.0,15,12.2
6,violet,1,Bowsmith,19,Fan-Jet 45,39,1,19,6,0.0,20,14.1
6,violet,1,Bowsmith,19,Fan-Jet 45,40,1,19,6,0.0,25,15.8
6,violet,1,Bowsmith,19,Fan-Jet 45,41,1,19,6,0.0,30,17.3
7,green,1,Bowsmith,20,Fan-Jet 50,42,1,20,7,0.0,10,11.8
7,green,1,Bowsmith,20,Fan-Jet 50,43,1,20,7,0.0,15,14.4
7,green,1,Bowsmith,20,Fan-Jet 50,44,1,20,7,0.0,20,16.7
7,green,1,Bowsmith,20,Fan-Jet 50,45,1,20,7,0.0,25,18.6
7,green,1,Bowsmith,20,Fan-Jet 50,46,1,20,7,0.0,30,20.4
15,yellow,1,Bowsmith,21,Fan-Jet 55,47,1,21,15,0.0,10,13.7
15,yellow,1,Bowsmith,21,Fan-Jet 55,48,1,21,15,0.0,15,17.8
15,yellow,1,Bowsmith,21,Fan-Jet 55,49,1,21,15,0.0,20,20.5
15,yellow,1,Bowsmith,21,Fan-Jet 55,50,1,21,15,0.0,25,22.9
15,yellow,1,Bowsmith,21,Fan-Jet 55,51,1,21,15,0.0,30,25.1
16,red,1,Bowsmith,22,Fan-Jet 60,52,1,22,16,0.0,10,17.0
16,red,1,Bowsmith,22,Fan-Jet 60,53,1,22,16,0.0,15,20.8
16,red,1,Bowsmith,22,Fan-Jet 60,54,1,22,16,0.0,20,24.0
16,red,1,Bowsmith,22,Fan-Jet 60,55,1,22,16,0.0,25,26.8
16,red,1,Bowsmith,22,Fan-Jet 60,56,1,22,16,0.0,30,29.4
4,blue,1,Bowsmith,4,Fan-Jet PC PC-10,4,1,4,4,0.0,up to 50,10.0
5,gray,1,Bowsmith,5,Fan-Jet PC PC-12,5,1,5,5,0.0,up to 50,12.0
6,violet,1,Bowsmith,6,Fan-Jet PC PC-14,6,1,6,6,0.0,up to 50,14.0
7,green,1,Bowsmith,7,Fan-Jet PC PC-18,7,1,7,7,0.0,up to 50,18.0
1,brown,1,Bowsmith,1,Fan-Jet PC PC-4,1,1,1,1,0.0,up to 50,4.0
2,black,1,Bowsmith,2,Fan-Jet PC PC-6,2,1,2,2,0.0,up to 50,6.0
3,orange,1,Bowsmith,3,Fan-Jet PC PC-8,3,1,3,3,0.0,up to 50,8.0
4,blue,1,Bowsmith,11,Fan-Jet PCND PCND-10,11,1,11,4,0.0,up to 50,10.0
5,gray,1,Bowsmith,12,Fan-Jet PCND PCND-12,12,1,12,5,0.0,up to 50,12.0
6,violet,1,Bowsmith,13,Fan-Jet PCND PCND-14,13,1,13,6,0.0,up to 50,14.0
7,green,1,Bowsmith,14,Fan-Jet PCND PCND-18,14,1,14,7,0.0,up to 50,18.0
1,brown,1,Bowsmith,8,Fan-Jet PCND PCND-4,8,1,8,1,0.0,up to 50,4.0
2,black,1,Bowsmith,9,Fan-Jet PCND PCND-6,9,1,9,2,0.0,up to 50,6.0
3,orange,1,Bowsmith,10,Fan-Jet PCND PCND-8,10,1,10,3,0.0,up to 50,8.0
8,#30 black,1,Bowsmith,15,Fan-Jet Plus ,15,1,15,8,0.0,20,6.0
9,#35 orange,1,Bowsmith,15,Fan-Jet Plus ,16,1,15,9,0.0,20,8.4
10,#40 blue,1,Bowsmith,15,Fan-Jet Plus ,17,1,15,10,0.0,20,10.7
11,#45 violet,1,Bowsmith,15,Fan-Jet Plus ,18,1,15,11,0.0,20,14.2
12,#50 green,1,Bowsmith,15,Fan-Jet Plus ,19,1,15,12,0.0,20,16.7
13,#55 yellow,1,Bowsmith,15,Fan-Jet Plus ,20,1,15,13,0.0,20,20.5
14,#60 red,1,Bowsmith,15,Fan-Jet Plus ,21,1,15,14,0.0,20,24.0
19,black xl,3,Jain,25,2002 AquaSmart Product ,140,3,25,19,0.0,25,10.1
19,black xl,3,Jain,25,2002 AquaSmart Product ,141,3,25,19,0.0,30,10.7
19,black xl,3,Jain,25,2002 AquaSmart Product ,142,3,25,19,0.0,35,9.9
19,black xl,3,Jain,25,2002 AquaSmart Product ,143,3,25,19,0.0,40,9.9
19,black xl,3,Jain,25,2002 AquaSmart Product ,144,3,25,19,0.0,45,10.0
19,black xl,3,Jain,25,2002 AquaSmart Product ,145,3,25,19,0.0,50,10.4
19,black xl,3,Jain,25,2002 AquaSmart Product ,146,3,25,19,0.0,55,10.5
19,black xl,3,Jain,25,2002 AquaSmart Product ,147,3,25,19,0.0,60,10.7
4,blue,3,Jain,25,2002 AquaSmart Product ,96,3,25,4,0.0,20,12.5
4,blue,3,Jain,25,2002 AquaSmart Product ,97,3,25,4,0.0,25,12.2
4,blue,3,Jain,25,2002 AquaSmart Product ,98,3,25,4,0.0,30,12.4
4,blue,3,Jain,25,2002 AquaSmart Product ,99,3,25,4,0.0,35,12.4
4,blue,3,Jain,25,2002 AquaSmart Product ,100,3,25,4,0.0,40,12.3
4,blue,3,Jain,25,2002 AquaSmart Product ,101,3,25,4,0.0,45,12.3
4,blue,3,Jain,25,2002 AquaSmart Product ,102,3,25,4,0.0,50,12.3
4,blue,3,Jain,25,2002 AquaSmart Product ,103,3,25,4,0.0,55,12.2
4,blue,3,Jain,25,2002 AquaSmart Product ,104,3,25,4,0.0,60,12.2
1,brown,3,Jain,25,2002 AquaSmart Product ,87,3,25,1,0.0,20,9.1
1,brown,3,Jain,25,2002 AquaSmart Product ,88,3,25,1,0.0,25,9.3
1,brown,3,Jain,25,2002 AquaSmart Product ,89,3,25,1,0.0,30,9.2
1,brown,3,Jain,25,2002 AquaSmart Product ,90,3,25,1,0.0,35,9.1
1,brown,3,Jain,25,2002 AquaSmart Product ,91,3,25,1,0.0,40,9.1
1,brown,3,Jain,25,2002 AquaSmart Product ,92,3,25,1,0.0,45,9.1
1,brown,3,Jain,25,2002 AquaSmart Product ,93,3,25,1,0.0,50,9.1
1,brown,3,Jain,25,2002 AquaSmart Product ,94,3,25,1,0.0,55,9.1
1,brown,3,Jain,25,2002 AquaSmart Product ,95,3,25,1,0.0,60,9.1
5,gray,3,Jain,25,2002 AquaSmart Product ,78,3,25,5,0.0,20,7.4
5,gray,3,Jain,25,2002 AquaSmart Product ,79,3,25,5,0.0,25,7.4
5,gray,3,Jain,25,2002 AquaSmart Product ,80,3,25,5,0.0,30,7.4
5,gray,3,Jain,25,2002 AquaSmart Product ,81,3,25,5,0.0,35,7.4
5,gray,3,Jain,25,2002 AquaSmart Product ,82,3,25,5,0.0,40,7.5
5,gray,3,Jain,25,2002 AquaSmart Product ,83,3,25,5,0.0,45,7.5
5,gray,3,Jain,25,2002 AquaSmart Product ,84,3,25,5,0.0,50,7.5
5,gray,3,Jain,25,2002 AquaSmart Product ,85,3,25,5,0.0,55,7.5
5,gray,3,Jain,25,2002 AquaSmart Product ,86,3,25,5,0.0,60,7.4
7,green,3,Jain,25,2002 AquaSmart Product ,105,3,25,7,0.0,20,14.7
7,green,3,Jain,25,2002 AquaSmart Product ,106,3,25,7,0.0,25,14.5
7,green,3,Jain,25,2002 AquaSmart Product ,107,3,25,7,0.0,30,14.5
7,green,3,Jain,25,2002 AquaSmart Product ,108,3,25,7,0.0,35,14.6
7,green,3,Jain,25,2002 AquaSmart Product ,109,3,25,7,0.0,40,14.8
7,green,3,Jain,25,2002 AquaSmart Product ,110,3,25,7,0.0,45,15.0
7,green,3,Jain,25,2002 AquaSmart Product ,111,3,25,7,0.0,50,15.1
7,green,3,Jain,25,2002 AquaSmart Product ,112,3,25,7,0.0,55,15.1
7,green,3,Jain,25,2002 AquaSmart Product ,113,3,25,7,0.0,60,15.0
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,148,3,25,20,0.0,25,12.2
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,149,3,25,20,0.0,30,12.4
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,150,3,25,20,0.0,35,12.0
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,151,3,25,20,0.0,40,12.3
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,152,3,25,20,0.0,45,12.6
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,153,3,25,20,0.0,50,13.0
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,154,3,25,20,0.0,55,13.0
20,ivory xl,3,Jain,25,2002 AquaSmart Product ,155,3,25,20,0.0,60,13.1
3,orange,3,Jain,25,2002 AquaSmart Product ,114,3,25,3,0.0,20,19.1
3,orange,3,Jain,25,2002 AquaSmart Product ,115,3,25,3,0.0,25,18.9
3,orange,3,Jain,25,2002 AquaSmart Product ,116,3,25,3,0.0,30,18.4
3,orange,3,Jain,25,2002 AquaSmart Product ,117,3,25,3,0.0,35,18.5
3,orange,3,Jain,25,2002 AquaSmart Product ,118,3,25,3,0.0,40,18.6
3,orange,3,Jain,25,2002 AquaSmart Product ,119,3,25,3,0.0,45,18.7
3,orange,3,Jain,25,2002 AquaSmart Product ,120,3,25,3,0.0,50,18.7
3,orange,3,Jain,25,2002 AquaSmart Product ,121,3,25,3,0.0,55,18.6
3,orange,3,Jain,25,2002 AquaSmart Product ,122,3,25,3,0.0,60,18.5
18,red xl,3,Jain,25,2002 AquaSmart Product ,132,3,25,18,0.0,25,8.6
18,red xl,3,Jain,25,2002 AquaSmart Product ,133,3,25,18,0.0,30,9.0
18,red xl,3,Jain,25,2002 AquaSmart Product ,134,3,25,18,0.0,35,8.8
18,red xl,3,Jain,25,2002 AquaSmart Product ,135,3,25,18,0.0,40,8.8
18,red xl,3,Jain,25,2002 AquaSmart Product ,136,3,25,18,0.0,45,8.7
18,red xl,3,Jain,25,2002 AquaSmart Product ,137,3,25,18,0.0,50,8.8
18,red xl,3,Jain,25,2002 AquaSmart Product ,138,3,25,18,0.0,55,8.9
18,red xl,3,Jain,25,2002 AquaSmart Product ,139,3,25,18,0.0,60,8.9
6,violet,3,Jain,25,2002 AquaSmart Product ,69,3,25,6,0.0,20,5.2
6,violet,3,Jain,25,2002 AquaSmart Product ,70,3,25,6,0.0,25,5.2
6,violet,3,Jain,25,2002 AquaSmart Product ,71,3,25,6,0.0,30,5.3
6,violet,3,Jain,25,2002 AquaSmart Product ,72,3,25,6,0.0,35,5.4
6,violet,3,Jain,25,2002 AquaSmart Product ,73,3,25,6,0.0,40,5.5
6,violet,3,Jain,25,2002 AquaSmart Product ,74,3,25,6,0.0,45,5.5
6,violet,3,Jain,25,2002 AquaSmart Product ,75,3,25,6,0.0,50,5.6
6,violet,3,Jain,25,2002 AquaSmart Product ,76,3,25,6,0.0,55,5.5
6,violet,3,Jain,25,2002 AquaSmart Product ,77,3,25,6,0.0,60,5.5
15,yellow,3,Jain,25,2002 AquaSmart Product ,123,3,25,15,0.0,20,25.3
15,yellow,3,Jain,25,2002 AquaSmart Product ,124,3,25,15,0.0,25,25.0
15,yellow,3,Jain,25,2002 AquaSmart Product ,125,3,25,15,0.0,30,25.0
15,yellow,3,Jain,25,2002 AquaSmart Product ,126,3,25,15,0.0,35,25.0
15,yellow,3,Jain,25,2002 AquaSmart Product ,127,3,25,15,0.0,40,25.1
15,yellow,3,Jain,25,2002 AquaSmart Product ,128,3,25,15,0.0,45,25.3
15,yellow,3,Jain,25,2002 AquaSmart Product ,129,3,25,15,0.0,50,25.1
15,yellow,3,Jain,25,2002 AquaSmart Product ,130,3,25,15,0.0,55,25.0
15,yellow,3,Jain,25,2002 AquaSmart Product ,131,3,25,15,0.0,60,25.0
2,black,3,Jain,26,2005 AquaMaster Product ,186,3,26,2,0.0,20,34.8
2,black,3,Jain,26,2005 AquaMaster Product ,187,3,26,2,0.0,25,39.3
2,black,3,Jain,26,2005 AquaMaster Product ,188,3,26,2,0.0,30,44.4
2,black,3,Jain,26,2005 AquaMaster Product ,189,3,26,2,0.0,35,47.3
2,black,3,Jain,26,2005 AquaMaster Product ,190,3,26,2,0.0,40,49.5
2,black,3,Jain,26,2005 AquaMaster Product ,191,3,26,2,0.0,45,52.6
4,blue,3,Jain,26,2005 AquaMaster Product ,192,3,26,4,0.0,20,43.5
4,blue,3,Jain,26,2005 AquaMaster Product ,193,3,26,4,0.0,25,49.2
4,blue,3,Jain,26,2005 AquaMaster Product ,194,3,26,4,0.0,30,55.5
4,blue,3,Jain,26,2005 AquaMaster Product ,195,3,26,4,0.0,35,56.1
4,blue,3,Jain,26,2005 AquaMaster Product ,196,3,26,4,0.0,40,61.8
4,blue,3,Jain,26,2005 AquaMaster Product ,197,3,26,4,0.0,45,65.8
1,brown,3,Jain,26,2005 AquaMaster Product ,162,3,26,1,0.0,20,10.9
1,brown,3,Jain,26,2005 AquaMaster Product ,163,3,26,1,0.0,25,12.3
1,brown,3,Jain,26,2005 AquaMaster Product ,164,3,26,1,0.0,30,13.9
1,brown,3,Jain,26,2005 AquaMaster Product ,165,3,26,1,0.0,35,14.8
1,brown,3,Jain,26,2005 AquaMaster Product ,166,3,26,1,0.0,40,15.5
1,brown,3,Jain,26,2005 AquaMaster Product ,167,3,26,1,0.0,45,16.4
5,gray,3,Jain,26,2005 AquaMaster Product ,168,3,26,5,0.0,20,15.2
5,gray,3,Jain,26,2005 AquaMaster Product ,169,3,26,5,0.0,25,17.2
5,gray,3,Jain,26,2005 AquaMaster Product ,170,3,26,5,0.0,30,19.4
5,gray,3,Jain,26,2005 AquaMaster Product ,171,3,26,5,0.0,35,20.7
5,gray,3,Jain,26,2005 AquaMaster Product ,172,3,26,5,0.0,40,21.6
5,gray,3,Jain,26,2005 AquaMaster Product ,173,3,26,5,0.0,45,23.0
7,green,3,Jain,26,2005 AquaMaster Product ,174,3,26,7,0.0,20,22.8
7,green,3,Jain,26,2005 AquaMaster Product ,175,3,26,7,0.0,25,25.8
7,green,3,Jain,26,2005 AquaMaster Product ,176,3,26,7,0.0,30,29.1
7,green,3,Jain,26,2005 AquaMaster Product ,177,3,26,7,0.0,35,31.0
7,green,3,Jain,26,2005 AquaMaster Product ,178,3,26,7,0.0,40,32.5
7,green,3,Jain,26,2005 AquaMaster Product ,179,3,26,7,0.0,45,34.5
3,orange,3,Jain,26,2005 AquaMaster Product ,180,3,26,3,0.0,20,26.1
3,orange,3,Jain,26,2005 AquaMaster Product ,181,3,26,3,0.0,25,29.5
3,orange,3,Jain,26,2005 AquaMaster Product ,182,3,26,3,0.0,30,33.3
3,orange,3,Jain,26,2005 AquaMaster Product ,183,3,26,3,0.0,35,35.4
3,orange,3,Jain,26,2005 AquaMaster Product ,184,3,26,3,0.0,40,37.1
3,orange,3,Jain,26,2005 AquaMaster Product ,185,3,26,3,0.0,45,39.5
16,red,3,Jain,26,2005 AquaMaster Product ,204,3,26,16,0.0,20,65.2
16,red,3,Jain,26,2005 AquaMaster Product ,205,3,26,16,0.0,25,73.8
16,red,3,Jain,26,2005 AquaMaster Product ,206,3,26,16,0.0,30,83.2
16,red,3,Jain,26,2005 AquaMaster Product ,207,3,26,16,0.0,35,88.6
16,red,3,Jain,26,2005 AquaMaster Product ,208,3,26,16,0.0,40,92.7
16,red,3,Jain,26,2005 AquaMaster Product ,209,3,26,16,0.0,45,98.7
6,violet,3,Jain,26,2005 AquaMaster Product ,156,3,26,6,0.0,20,7.6
6,violet,3,Jain,26,2005 AquaMaster Product ,157,3,26,6,0.0,25,8.6
6,violet,3,Jain,26,2005 AquaMaster Product ,158,3,26,6,0.0,30,9.7
6,violet,3,Jain,26,2005 AquaMaster Product ,159,3,26,6,0.0,35,10.3
6,violet,3,Jain,26,2005 AquaMaster Product ,160,3,26,6,0.0,40,10.8
6,violet,3,Jain,26,2005 AquaMaster Product ,161,3,26,6,0.0,45,11.5
15,yellow,3,Jain,26,2005 AquaMaster Product ,198,3,26,15,0.0,20,54.4
15,yellow,3,Jain,26,2005 AquaMaster Product ,199,3,26,15,0.0,25,61.5
15,yellow,3,Jain,26,2005 AquaMaster Product ,200,3,26,15,0.0,30,69.4
15,yellow,3,Jain,26,2005 AquaMaster Product ,201,3,26,15,0.0,35,73.8
15,yellow,3,Jain,26,2005 AquaMaster Product ,202,3,26,15,0.0,40,77.3
15,yellow,3,Jain,26,2005 AquaMaster Product ,203,3,26,15,0.0,45,82.2
8,#30 black,3,Jain,27,Jet ,210,3,27,8,0.0,10,4.4
8,#30 black,3,Jain,27,Jet ,211,3,27,8,0.0,15,5.2
8,#30 black,3,Jain,27,Jet ,212,3,27,8,0.0,20,6.0
8,#30 black,3,Jain,27,Jet ,213,3,27,8,0.0,25,6.7
8,#30 black,3,Jain,27,Jet ,214,3,27,8,0.0,30,7.4
9,#35 orange,3,Jain,27,Jet ,215,3,27,9,0.0,10,5.9
9,#35 orange,3,Jain,27,Jet ,216,3,27,9,0.0,15,7.3
9,#35 orange,3,Jain,27,Jet ,217,3,27,9,0.0,20,8.4
9,#35 orange,3,Jain,27,Jet ,218,3,27,9,0.0,25,9.4
9,#35 orange,3,Jain,27,Jet ,219,3,27,9,0.0,30,10.3
10,#40 blue,3,Jain,27,Jet ,220,3,27,10,0.0,10,7.5
10,#40 blue,3,Jain,27,Jet ,221,3,27,10,0.0,15,9.3
10,#40 blue,3,Jain,27,Jet ,222,3,27,10,0.0,20,10.7
10,#40 blue,3,Jain,27,Jet ,223,3,27,10,0.0,25,12.0
10,#40 blue,3,Jain,27,Jet ,224,3,27,10,0.0,30,13.1
11,#45 violet,3,Jain,27,Jet ,225,3,27,11,0.0,10,10.0
11,#45 violet,3,Jain,27,Jet ,226,3,27,11,0.0,15,12.2
11,#45 violet,3,Jain,27,Jet ,227,3,27,11,0.0,20,14.1
11,#45 violet,3,Jain,27,Jet ,228,3,27,11,0.0,25,15.8
11,#45 violet,3,Jain,27,Jet ,229,3,27,11,0.0,30,17.3
12,#50 green,3,Jain,27,Jet ,230,3,27,12,0.0,10,11.8
12,#50 green,3,Jain,27,Jet ,231,3,27,12,0.0,15,14.4
12,#50 green,3,Jain,27,Jet ,232,3,27,12,0.0,20,16.7
12,#50 green,3,Jain,27,Jet ,233,3,27,12,0.0,25,18.6
12,#50 green,3,Jain,27,Jet ,234,3,27,12,0.0,30,20.4
13,#55 yellow,3,Jain,27,Jet ,235,3,27,13,0.0,10,13.7
13,#55 yellow,3,Jain,27,Jet ,236,3,27,13,0.0,15,17.8
13,#55 yellow,3,Jain,27,Jet ,237,3,27,13,0.0,20,20.5
13,#55 yellow,3,Jain,27,Jet ,238,3,27,13,0.0,25,22.9
13,#55 yellow,3,Jain,27,Jet ,239,3,27,13,0.0,30,25.1
14,#60 red,3,Jain,27,Jet ,240,3,27,14,0.0,10,17.0
14,#60 red,3,Jain,27,Jet ,241,3,27,14,0.0,15,20.8
14,#60 red,3,Jain,27,Jet ,242,3,27,14,0.0,20,24.0
14,#60 red,3,Jain,27,Jet ,243,3,27,14,0.0,25,26.8
14,#60 red,3,Jain,27,Jet ,244,3,27,14,0.0,30,29.4
2,black,3,Jain,28,Modular Group (7000-8000 Series) ,253,3,28,2,0.0,29,79.3
4,blue,3,Jain,28,Modular Group (7000-8000 Series) ,249,3,28,4,0.0,29,52.8
1,brown,3,Jain,28,Modular Group (7000-8000 Series) ,245,3,28,1,0.0,29,11.4
7,green,3,Jain,28,Modular Group (7000-8000 Series) ,247,3,28,7,0.0,29,27.7
22,grey,3,Jain,28,Modular Group (7000-8000 Series) ,254,3,28,22,0.0,29,18.5
21,ivory,3,Jain,28,Modular Group (7000-8000 Series) ,246,3,28,21,0.0,29,62.1
3,orange,3,Jain,28,Modular Group (7000-8000 Series) ,248,3,28,3,0.0,29,31.7
16,red,3,Jain,28,Modular Group (7000-8000 Series) ,252,3,28,16,0.0,29,68.7
6,violet,3,Jain,28,Modular Group (7000-8000 Series) ,250,3,28,6,0.0,29,9.2
15,yellow,3,Jain,28,Modular Group (7000-8000 Series) ,251,3,28,15,0.0,29,42.3
2,black,3,Jain,23,Smart Jet ,57,3,23,2,0.0,20,5.9
4,blue,3,Jain,23,Smart Jet ,59,3,23,4,0.0,20,10.7
7,green,3,Jain,23,Smart Jet ,61,3,23,7,0.0,20,17.1
3,orange,3,Jain,23,Smart Jet ,58,3,23,3,0.0,20,8.8
16,red,3,Jain,23,Smart Jet ,63,3,23,16,0.0,20,24.3
6,violet,3,Jain,23,Smart Jet ,60,3,23,6,0.0,20,14.6
15,yellow,3,Jain,23,Smart Jet ,62,3,23,15,0.0,20,21.4
2,black,3,Jain,24,Smart Jet PC ,64,3,24,2,0.0,20,5.0
4,blue,3,Jain,24,Smart Jet PC ,66,3,24,4,0.0,20,9.2
7,green,3,Jain,24,Smart Jet PC ,68,3,24,7,0.0,20,14.5
3,orange,3,Jain,24,Smart Jet PC ,65,3,24,3,0.0,20,7.4
6,violet,3,Jain,24,Smart Jet PC ,67,3,24,6,0.0,20,12.1
30,Dk. Green #50,4,Nelson,32,R10 P2,323,4,32,30,0.0,25,21.6
30,Dk. Green #50,4,Nelson,32,R10 P2,324,4,32,30,0.0,30,23.4
30,Dk. Green #50,4,Nelson,32,R10 P2,325,4,32,30,0.0,35,25.8
30,Dk. Green #50,4,Nelson,32,R10 P2,326,4,32,30,0.0,40,27.6
30,Dk. Green #50,4,Nelson,32,R10 P2,327,4,32,30,0.0,45,28.8
30,Dk. Green #50,4,Nelson,32,R10 P2,328,4,32,30,0.0,50,30.6
28,Lt. Blue #40,4,Nelson,32,R10 P2,313,4,32,28,0.0,35,16.8
28,Lt. Blue #40,4,Nelson,32,R10 P2,314,4,32,28,0.0,40,18.0
28,Lt. Blue #40,4,Nelson,32,R10 P2,315,4,32,28,0.0,45,19.2
28,Lt. Blue #40,4,Nelson,32,R10 P2,316,4,32,28,0.0,50,20.4
29,Lt. Purple #45,4,Nelson,32,R10 P2,317,4,32,29,0.0,25,17.4
29,Lt. Purple #45,4,Nelson,32,R10 P2,318,4,32,29,0.0,30,19.2
29,Lt. Purple #45,4,Nelson,32,R10 P2,319,4,32,29,0.0,35,21.0
29,Lt. Purple #45,4,Nelson,32,R10 P2,320,4,32,29,0.0,40,22.2
29,Lt. Purple #45,4,Nelson,32,R10 P2,321,4,32,29,0.0,45,23.4
29,Lt. Purple #45,4,Nelson,32,R10 P2,322,4,32,29,0.0,50,25.2
30,Dk. Green #50,4,Nelson,33,R10 P4,329,4,33,30,0.0,35,25.8
30,Dk. Green #50,4,Nelson,33,R10 P4,330,4,33,30,0.0,40,27.6
30,Dk. Green #50,4,Nelson,33,R10 P4,331,4,33,30,0.0,45,28.8
30,Dk. Green #50,4,Nelson,33,R10 P4,332,4,33,30,0.0,50,30.6
32,Lt. Red #60,4,Nelson,33,R10 P4,339,4,33,32,0.0,25,30.6
32,Lt. Red #60,4,Nelson,33,R10 P4,340,4,33,32,0.0,30,33.6
32,Lt. Red #60,4,Nelson,33,R10 P4,341,4,33,32,0.0,35,36.6
32,Lt. Red #60,4,Nelson,33,R10 P4,342,4,33,32,0.0,40,39.0
32,Lt. Red #60,4,Nelson,33,R10 P4,343,4,33,32,0.0,45,41.4
32,Lt. Red #60,4,Nelson,33,R10 P4,344,4,33,32,0.0,50,43.8
31,Lt. Yellow #55,4,Nelson,33,R10 P4,333,4,33,31,0.0,25,26.4
31,Lt. Yellow #55,4,Nelson,33,R10 P4,334,4,33,31,0.0,30,28.8
31,Lt. Yellow #55,4,Nelson,33,R10 P4,335,4,33,31,0.0,35,31.2
31,Lt. Yellow #55,4,Nelson,33,R10 P4,336,4,33,31,0.0,40,33.0
31,Lt. Yellow #55,4,Nelson,33,R10 P4,337,4,33,31,0.0,45,35.4
31,Lt. Yellow #55,4,Nelson,33,R10 P4,338,4,33,31,0.0,50,37.2
35,Dk. Blue #78,4,Nelson,34,R10 P6,357,4,34,35,0.0,25,52.8
35,Dk. Blue #78,4,Nelson,34,R10 P6,358,4,34,35,0.0,30,58.2
35,Dk. Blue #78,4,Nelson,34,R10 P6,359,4,34,35,0.0,35,63.0
35,Dk. Blue #78,4,Nelson,34,R10 P6,360,4,34,35,0.0,40,67.2
35,Dk. Blue #78,4,Nelson,34,R10 P6,361,4,34,35,0.0,45,71.4
35,Dk. Blue #78,4,Nelson,34,R10 P6,362,4,34,35,0.0,50,75.0
33,Gray #65,4,Nelson,34,R10 P6,345,4,34,33,0.0,25,36.6
33,Gray #65,4,Nelson,34,R10 P6,346,4,34,33,0.0,30,40.2
