Color_Id,Color_Name,Manufacturer_Id,Manufacturer_Name,Series_Id,Series_Name,Id,ManufacturerId,SeriesId,ColorId,OrificeDiameter,Pressure,ApplicationRate
45,#70 black,5,Netafirm,43,SuperNet Jr. ,543,5,43,45,0.047,15,14.4
45,#70 black,5,Netafirm,43,SuperNet Jr. ,544,5,43,45,0.047,20,16.7
45,#70 black,5,Netafirm,43,SuperNet Jr. ,545,5,43,45,0.047,25,18.6
45,#70 black,5,Netafirm,43,SuperNet Jr. ,546,5,43,45,0.047,30,20.4
46,#90 orange,5,Netafirm,43,SuperNet Jr. ,547,5,43,46,0.055,15,18.5
46,#90 orange,5,Netafirm,43,SuperNet Jr. ,548,5,43,46,0.055,20,21.4
46,#90 orange,5,Netafirm,43,SuperNet Jr. ,549,5,43,46,0.055,25,23.9
46,#90 orange,5,Netafirm,43,SuperNet Jr. ,550,5,43,46,0.055,30,26.2
40,#20 Purple,5,Netafirm,41,SuperNet Swivel spray,515,5,41,40,0.035,25-50,5.3
41,#28 light green,5,Netafirm,41,SuperNet Swivel spray,516,5,41,41,0.045,25-50,7.4
42,#30 brown,5,Netafirm,41,SuperNet Swivel spray,517,5,41,42,0.045,25-50,8.2
43,#35 sky blue,5,Netafirm,41,SuperNet Swivel spray,518,5,41,43,0.047,25-50,9.2
10,#40 blue,5,Netafirm,41,SuperNet Swivel spray,519,5,41,10,0.05,25-50,10.6
12,#50 green,5,Netafirm,41,SuperNet Swivel spray,520,5,41,12,0.056,25-50,13.2
44,#58 gray,5,Netafirm,41,SuperNet Swivel spray,521,5,41,44,0.0,25-50,15.3
45,#70 black,5,Netafirm,41,SuperNet Swivel spray,522,5,41,45,0.0,25-50,18.5
46,#90 orange,5,Netafirm,41,SuperNet Swivel spray,523,5,41,46,0.0,25-50,23.8
2,black,6,Olson,47,Mini-sprinkler ,686,6,47,2,0.03,10,4.4
2,black,6,Olson,47,Mini-sprinkler ,687,6,47,2,0.03,15,5.0
2,black,6,Olson,47,Mini-sprinkler ,688,6,47,2,0.03,20,6.0
2,black,6,Olson,47,Mini-sprinkler ,689,6,47,2,0.03,25,6.8
2,black,6,Olson,47,Mini-sprinkler ,690,6,47,2,0.03,30,7.3
4,blue,6,Olson,47,Mini-sprinkler ,691,6,47,4,0.04,10,7.0
4,blue,6,Olson,47,Mini-sprinkler ,692,6,47,4,0.04,15,8.9
4,blue,6,Olson,47,Mini-sprinkler ,693,6,47,4,0.04,20,10.4
4,blue,6,Olson,47,Mini-sprinkler ,694,6,47,4,0.04,25,11.7
4,blue,6,Olson,47,Mini-sprinkler ,695,6,47,4,0.04,30,14.5
7,green,6,Olson,47,Mini-sprinkler ,696,6,47,7,0.05,10,11.8
7,green,6,Olson,47,Mini-sprinkler ,697,6,47,7,0.05,15,15.3
7,green,6,Olson,47,Mini-sprinkler ,698,6,47,7,0.05,20,16.7
7,green,6,Olson,47,Mini-sprinkler ,699,6,47,7,0.05,25,19.5
7,green,6,Olson,47,Mini-sprinkler ,700,6,47,7,0.05,30,21.6
16,red,6,Olson,47,Mini-sprinkler ,701,6,47,16,0.06,10,10.2
16,red,6,Olson,47,Mini-sprinkler ,702,6,47,16,0.06,15,21.6
16,red,6,Olson,47,Mini-sprinkler ,703,6,47,16,0.06,20,24.0
16,red,6,Olson,47,Mini-sprinkler ,704,6,47,16,0.06,25,27.4
16,red,6,Olson,47,Mini-sprinkler ,705,6,47,16,0.06,30,30.5
2,black,6,Olson,46,O-Jet low volume spray ,644,6,46,2,0.03,5,3.8
2,black,6,Olson,46,O-Jet low volume spray ,645,6,46,2,0.03,10,4.4
2,black,6,Olson,46,O-Jet low volume spray ,646,6,46,2,0.03,15,5.0
2,black,6,Olson,46,O-Jet low volume spray ,647,6,46,2,0.03,20,6.0
2,black,6,Olson,46,O-Jet low volume spray ,648,6,46,2,0.03,25,6.8
2,black,6,Olson,46,O-Jet low volume spray ,649,6,46,2,0.03,30,7.3
4,blue,6,Olson,46,O-Jet low volume spray ,656,6,46,4,0.04,5,5.0
4,blue,6,Olson,46,O-Jet low volume spray ,657,6,46,4,0.04,10,7.0
4,blue,6,Olson,46,O-Jet low volume spray ,658,6,46,4,0.04,15,8.9
4,blue,6,Olson,46,O-Jet low volume spray ,659,6,46,4,0.04,20,10.4
4,blue,6,Olson,46,O-Jet low volume spray ,660,6,46,4,0.04,25,11.7
4,blue,6,Olson,46,O-Jet low volume spray ,661,6,46,4,0.04,30,12.6
7,green,6,Olson,46,O-Jet low volume spray ,668,6,46,7,0.05,5,8.9
7,green,6,Olson,46,O-Jet low volume spray ,669,6,46,7,0.05,10,11.8
7,green,6,Olson,46,O-Jet low volume spray ,670,6,46,7,0.05,15,15.3
7,green,6,Olson,46,O-Jet low volume spray ,671,6,46,7,0.05,20,16.7
7,green,6,Olson,46,O-Jet low volume spray ,672,6,46,7,0.05,25,19.5
7,green,6,Olson,46,O-Jet low volume spray ,673,6,46,7,0.05,30,21.6
3,orange,6,Olson,46,O-Jet low volume spray ,650,6,46,3,0.035,5,4.8
3,orange,6,Olson,46,O-Jet low volume spray ,651,6,46,3,0.035,10,5.9
3,orange,6,Olson,46,O-Jet low volume spray ,652,6,46,3,0.035,15,7.2
3,orange,6,Olson,46,O-Jet low volume spray ,653,6,46,3,0.035,20,8.3
3,orange,6,Olson,46,O-Jet low volume spray ,654,6,46,3,0.035,25,9.3
3,orange,6,Olson,46,O-Jet low volume spray ,655,6,46,3,0.035,30,10.4
16,red,6,Olson,46,O-Jet low volume spray ,680,6,46,16,0.06,5,15.0
16,red,6,Olson,46,O-Jet low volume spray ,681,6,46,16,0.06,10,18.2
16,red,6,Olson,46,O-Jet low volume spray ,682,6,46,16,0.06,15,21.6
16,red,6,Olson,46,O-Jet low volume spray ,683,6,46,16,0.06,20,24.0
16,red,6,Olson,46,O-Jet low volume spray ,684,6,46,16,0.06,25,27.4
16,red,6,Olson,46,O-Jet low volume spray ,685,6,46,16,0.06,30,30.5
6,violet,6,Olson,46,O-Jet low volume spray ,662,6,46,6,0.045,5,8.0
6,violet,6,Olson,46,O-Jet low volume spray ,663,6,46,6,0.045,10,10.2
6,violet,6,Olson,46,O-Jet low volume spray ,664,6,46,6,0.045,15,12.9
6,violet,6,Olson,46,O-Jet low volume spray ,665,6,46,6,0.045,20,14.3
6,violet,6,Olson,46,O-Jet low volume spray ,666,6,46,6,0.045,25,16.8
6,violet,6,Olson,46,O-Jet low volume spray ,667,6,46,6,0.045,30,18.3
15,yellow,6,Olson,46,O-Jet low volume spray ,674,6,46,15,0.055,5,10.2
15,yellow,6,Olson,46,O-Jet low volume spray ,675,6,46,15,0.055,10,14.7
15,yellow,6,Olson,46,O-Jet low volume spray ,676,6,46,15,0.055,15,18.8
15,yellow,6,Olson,46,O-Jet low volume spray ,677,6,46,15,0.055,20,20.4
15,yellow,6,Olson,46,O-Jet low volume spray ,678,6,46,15,0.055,25,24.3
15,yellow,6,Olson,46,O-Jet low volume spray ,679,6,46,15,0.055,30,26.5
2,black,6,Olson,45,Ultra-Jet 6900 series,604,6,45,2,0.03,10,4.5
2,black,6,Olson,45,Ultra-Jet 6900 series,605,6,45,2,0.03,15,5.5
2,black,6,Olson,45,Ultra-Jet 6900 series,606,6,45,2,0.03,20,6.3
2,black,6,Olson,45,Ultra-Jet 6900 series,607,6,45,2,0.03,25,7.0
2,black,6,Olson,45,Ultra-Jet 6900 series,608,6,45,2,0.03,30,7.7
4,blue,6,Olson,45,Ultra-Jet 6900 series,614,6,45,4,0.04,10,6.8
4,blue,6,Olson,45,Ultra-Jet 6900 series,615,6,45,4,0.04,15,8.4
4,blue,6,Olson,45,Ultra-Jet 6900 series,616,6,45,4,0.04,20,9.7
4,blue,6,Olson,45,Ultra-Jet 6900 series,617,6,45,4,0.04,25,10.7
4,blue,6,Olson,45,Ultra-Jet 6900 series,618,6,45,4,0.04,30,11.7
5,gray,6,Olson,45,Ultra-Jet 6900 series,619,6,45,5,0.045,10,8.1
5,gray,6,Olson,45,Ultra-Jet 6900 series,620,6,45,5,0.045,15,10.8
5,gray,6,Olson,45,Ultra-Jet 6900 series,621,6,45,5,0.045,20,12.6
5,gray,6,Olson,45,Ultra-Jet 6900 series,622,6,45,5,0.045,25,14.9
5,gray,6,Olson,45,Ultra-Jet 6900 series,623,6,45,5,0.045,30,16.0
7,green,6,Olson,45,Ultra-Jet 6900 series,629,6,45,7,0.055,10,11.2
7,green,6,Olson,45,Ultra-Jet 6900 series,630,6,45,7,0.055,15,13.6
7,green,6,Olson,45,Ultra-Jet 6900 series,631,6,45,7,0.055,20,15.6
7,green,6,Olson,45,Ultra-Jet 6900 series,632,6,45,7,0.055,25,18.0
7,green,6,Olson,45,Ultra-Jet 6900 series,633,6,45,7,0.055,30,19.8
3,orange,6,Olson,45,Ultra-Jet 6900 series,609,6,45,3,0.035,10,5.6
3,orange,6,Olson,45,Ultra-Jet 6900 series,610,6,45,3,0.035,15,6.9
3,orange,6,Olson,45,Ultra-Jet 6900 series,611,6,45,3,0.035,20,8.1
3,orange,6,Olson,45,Ultra-Jet 6900 series,612,6,45,3,0.035,25,8.9
3,orange,6,Olson,45,Ultra-Jet 6900 series,613,6,45,3,0.035,30,9.7
16,red,6,Olson,45,Ultra-Jet 6900 series,639,6,45,16,0.065,10,17.6
16,red,6,Olson,45,Ultra-Jet 6900 series,640,6,45,16,0.065,15,21.4
16,red,6,Olson,45,Ultra-Jet 6900 series,641,6,45,16,0.065,20,24.6
16,red,6,Olson,45,Ultra-Jet 6900 series,642,6,45,16,0.065,25,27.3
16,red,6,Olson,45,Ultra-Jet 6900 series,643,6,45,16,0.065,30,30.4
6,violet,6,Olson,45,Ultra-Jet 6900 series,624,6,45,6,0.05,10,10.3
6,violet,6,Olson,45,Ultra-Jet 6900 series,625,6,45,6,0.05,15,12.7
6,violet,6,Olson,45,Ultra-Jet 6900 series,626,6,45,6,0.05,20,14.5
6,violet,6,Olson,45,Ultra-Jet 6900 series,627,6,45,6,0.05,25,16.8
6,violet,6,Olson,45,Ultra-Jet 6900 series,628,6,45,6,0.05,30,18.2
15,yellow,6,Olson,45,Ultra-Jet 6900 series,634,6,45,15,0.06,10,15.2
15,yellow,6,Olson,45,Ultra-Jet 6900 series,635,6,45,15,0.06,15,19.0
15,yellow,6,Olson,45,Ultra-Jet 6900 series,636,6,45,15,0.06,20,21.8
15,yellow,6,Olson,45,Ultra-Jet 6900 series,637,6,45,15,0.06,25,24.4
15,yellow,6,Olson,45,Ultra-Jet 6900 series,638,6,45,15,0.06,30,26.9
4,blue,7,Rainbird,49,Micro-bird ,741,7,49,4,0.039,15,10.1
4,blue,7,Rainbird,49,Micro-bird ,742,7,49,4,0.039,20,11.6
4,blue,7,Rainbird,49,Micro-bird ,743,7,49,4,0.039,25,12.9
4,blue,7,Rainbird,49,Micro-bird ,744,7,49,4,0.039,30,14.1
4,blue,7,Rainbird,49,Micro-bird ,745,7,49,4,0.039,35,15.3
4,blue,7,Rainbird,49,Micro-bird ,746,7,49,4,0.039,40,16.3
7,green,7,Rainbird,49,Micro-bird ,747,7,49,7,0.048,15,15.1
7,green,7,Rainbird,49,Micro-bird ,748,7,49,7,0.048,20,17.4
7,green,7,Rainbird,49,Micro-bird ,749,7,49,7,0.048,25,19.4
7,green,7,Rainbird,49,Micro-bird ,750,7,49,7,0.048,30,21.2
7,green,7,Rainbird,49,Micro-bird ,751,7,49,7,0.048,35,22.8
7,green,7,Rainbird,49,Micro-bird ,752,7,49,7,0.048,40,24.2
3,orange,7,Rainbird,49,Micro-bird ,759,7,49,3,0.068,15,28.9
3,orange,7,Rainbird,49,Micro-bird ,760,7,49,3,0.068,20,33.4
3,orange,7,Rainbird,49,Micro-bird ,761,7,49,3,0.068,25,37.2
3,orange,7,Rainbird,49,Micro-bird ,762,7,49,3,0.068,30,40.5
3,orange,7,Rainbird,49,Micro-bird ,763,7,49,3,0.068,35,43.3
3,orange,7,Rainbird,49,Micro-bird ,764,7,49,3,0.068,40,45.8
16,red,7,Rainbird,49,Micro-bird ,753,7,49,16,0.057,15,20.9
16,red,7,Rainbird,49,Micro-bird ,754,7,49,16,0.057,20,24.1
16,red,7,Rainbird,49,Micro-bird ,755,7,49,16,0.057,25,26.9
16,red,7,Rainbird,49,Micro-bird ,756,7,49,16,0.057,30,29.3
16,red,7,Rainbird,49,Micro-bird ,757,7,49,16,0.057,35,31.4
16,red,7,Rainbird,49,Micro-bird ,758,7,49,16,0.057,40,33.3
2,black,7,Rainbird,48,Micro-quick ,706,7,48,2,0.026,10,3.7
2,black,7,Rainbird,48,Micro-quick ,707,7,48,2,0.026,15,4.5
2,black,7,Rainbird,48,Micro-quick ,708,7,48,2,0.026,20,5.2
2,black,7,Rainbird,48,Micro-quick ,709,7,48,2,0.026,25,5.9
2,black,7,Rainbird,48,Micro-quick ,710,7,48,2,0.026,30,6.5
4,blue,7,Rainbird,48,Micro-quick ,716,7,48,4,0.038,10,7.3
4,blue,7,Rainbird,48,Micro-quick ,717,7,48,4,0.038,15,9.1
4,blue,7,Rainbird,48,Micro-quick ,718,7,48,4,0.038,20,10.6
4,blue,7,Rainbird,48,Micro-quick ,719,7,48,4,0.038,25,11.8
4,blue,7,Rainbird,48,Micro-quick ,720,7,48,4,0.038,30,13.2
7,green,7,Rainbird,48,Micro-quick ,726,7,48,7,0.048,10,10.7
7,green,7,Rainbird,48,Micro-quick ,727,7,48,7,0.048,15,13.3
7,green,7,Rainbird,48,Micro-quick ,728,7,48,7,0.048,20,15.5
7,green,7,Rainbird,48,Micro-quick ,729,7,48,7,0.048,25,17.4
7,green,7,Rainbird,48,Micro-quick ,730,7,48,7,0.048,30,19.1
3,orange,7,Rainbird,48,Micro-quick ,711,7,48,3,0.033,10,5.6
3,orange,7,Rainbird,48,Micro-quick ,712,7,48,3,0.033,15,6.9
3,orange,7,Rainbird,48,Micro-quick ,713,7,48,3,0.033,20,8.0
3,orange,7,Rainbird,48,Micro-quick ,714,7,48,3,0.033,25,9.2
3,orange,7,Rainbird,48,Micro-quick ,715,7,48,3,0.033,30,10.0
16,red,7,Rainbird,48,Micro-quick ,731,7,48,16,0.057,10,14.2
16,red,7,Rainbird,48,Micro-quick ,732,7,48,16,0.057,15,17.3
16,red,7,Rainbird,48,Micro-quick ,733,7,48,16,0.057,20,20.1
16,red,7,Rainbird,48,Micro-quick ,734,7,48,16,0.057,25,22.4
16,red,7,Rainbird,48,Micro-quick ,735,7,48,16,0.057,30,26.0
6,violet,7,Rainbird,48,Micro-quick ,721,7,48,6,0.044,10,9.7
6,violet,7,Rainbird,48,Micro-quick ,722,7,48,6,0.044,15,11.8
6,violet,7,Rainbird,48,Micro-quick ,723,7,48,6,0.044,20,13.7
6,violet,7,Rainbird,48,Micro-quick ,724,7,48,6,0.044,25,15.5
6,violet,7,Rainbird,48,Micro-quick ,725,7,48,6,0.044,30,17.2
60,whilte,7,Rainbird,48,Micro-quick ,736,7,48,60,0.068,10,17.2
60,whilte,7,Rainbird,48,Micro-quick ,737,7,48,60,0.068,15,21.0
60,whilte,7,Rainbird,48,Micro-quick ,738,7,48,60,0.068,20,25.2
60,whilte,7,Rainbird,48,Micro-quick ,739,7,48,60,0.068,25,27.9
60,whilte,7,Rainbird,48,Micro-quick ,740,7,48,60,0.068,30,30.6
63,light blue,2,Toro,59,Micro-Sprinkler PC MS7PC12,794,2,59,63,0.042,20,11.6
63,light blue,2,Toro,59,Micro-Sprinkler PC MS7PC12,795,2,59,63,0.042,30,13.2
63,light blue,2,Toro,59,Micro-Sprinkler PC MS7PC12,796,2,59,63,0.042,40,12.2
63,light blue,2,Toro,59,Micro-Sprinkler PC MS7PC12,797,2,59,63,0.042,50,12.4
63,light blue,2,Toro,59,Micro-Sprinkler PC MS7PC12,798,2,59,63,0.042,60,12.7
61,white,2,Toro,60,Micro-Sprinkler PC MS7PC15,799,2,60,61,0.046,20,13.7
61,white,2,Toro,60,Micro-Sprinkler PC MS7PC15,800,2,60,61,0.046,30,15.3
61,white,2,Toro,60,Micro-Sprinkler PC MS7PC15,801,2,60,61,0.046,40,14.8
61,white,2,Toro,60,Micro-Sprinkler PC MS7PC15,802,2,60,61,0.046,50,15.6
61,white,2,Toro,60,Micro-Sprinkler PC MS7PC15,803,2,60,61,0.046,60,15.9
62,maroon,2,Toro,61,Micro-Sprinkler PC MS7PC20,804,2,61,62,0.053,20,18.8
62,maroon,2,Toro,61,Micro-Sprinkler PC MS7PC20,805,2,61,62,0.053,30,20.3
62,maroon,2,Toro,61,Micro-Sprinkler PC MS7PC20,806,2,61,62,0.053,40,19.3
62,maroon,2,Toro,61,Micro-Sprinkler PC MS7PC20,807,2,61,62,0.053,50,19.6
62,maroon,2,Toro,61,Micro-Sprinkler PC MS7PC20,808,2,61,62,0.053,60,20.1
7,green,2,Toro,62,Micro-Sprinkler PC MS7PC26,809,2,62,7,0.06,20,24.6
7,green,2,Toro,62,Micro-Sprinkler PC MS7PC26,810,2,62,7,0.06,30,26.2
7,green,2,Toro,62,Micro-Sprinkler PC MS7PC26,811,2,62,7,0.06,40,24.8
7,green,2,Toro,62,Micro-Sprinkler PC MS7PC26,812,2,62,7,0.06,50,25.6
7,green,2,Toro,62,Micro-Sprinkler PC MS7PC26,813,2,62,7,0.06,60,26.7
39,purple,2,Toro,63,Micro-Sprinkler PC MS7PC31,814,2,63,39,0.071,20,30.6
39,purple,2,Toro,63,Micro-Sprinkler PC MS7PC31,815,2,63,39,0.071,30,30.9
39,purple,2,Toro,63,Micro-Sprinkler PC MS7PC31,816,2,63,39,0.071,40,29.3
39,purple,2,Toro,63,Micro-Sprinkler PC MS7PC31,817,2,63,39,0.071,50,30.4
39,purple,2,Toro,63,Micro-Sprinkler PC MS7PC31,818,2,63,39,0.071,60,31.4
4,blue,2,Toro,64,Micro-Sprinkler PC MS7PC35,819,2,64,4,0.071,20,34.3
4,blue,2,Toro,64,Micro-Sprinkler PC MS7PC35,820,2,64,4,0.071,30,36.2
4,blue,2,Toro,64,Micro-Sprinkler PC MS7PC35,821,2,64,4,0.071,40,33.8
4,blue,2,Toro,64,Micro-Sprinkler PC MS7PC35,822,2,64,4,0.071,50,35.1
4,blue,2,Toro,64,Micro-Sprinkler PC MS7PC35,823,2,64,4,0.071,60,36.5
22,grey,2,Toro,65,Micro-Sprinkler PC MS7PC40,824,2,65,22,0.075,20,38.6
22,grey,2,Toro,65,Micro-Sprinkler PC MS7PC40,825,2,65,22,0.075,30,40.7
22,grey,2,Toro,65,Micro-Sprinkler PC MS7PC40,826,2,65,22,0.075,40,38.0
22,grey,2,Toro,65,Micro-Sprinkler PC MS7PC40,827,2,65,22,0.075,50,39.1
22,grey,2,Toro,65,Micro-Sprinkler PC MS7PC40,828,2,65,22,0.075,60,40.7
2,black,2,Toro,58,Micro-Sprinkler PC MS7PC9,789,2,58,2,0.036,20,9.0
2,black,2,Toro,58,Micro-Sprinkler PC MS7PC9,790,2,58,2,0.036,30,9.8
2,black,2,Toro,58,Micro-Sprinkler PC MS7PC9,791,2,58,2,0.036,40,9.2
2,black,2,Toro,58,Micro-Sprinkler PC MS7PC9,792,2,58,2,0.036,50,9.5
2,black,2,Toro,58,Micro-Sprinkler PC MS7PC9,793,2,58,2,0.036,60,9.8
2,black,2,Toro,50,Micro-Sprinkler VI classic SAM-610,765,2,50,2,0.039,15,7.9
2,black,2,Toro,50,Micro-Sprinkler VI classic SAM-610,766,2,50,2,0.039,20,9.1
2,black,2,Toro,50,Micro-Sprinkler VI classic SAM-610,767,2,50,2,0.039,25,10.2
61,white,2,Toro,51,Micro-Sprinkler VI classic SAM-613,768,2,51,61,0.041,15,11.8
61,white,2,Toro,51,Micro-Sprinkler VI classic SAM-613,769,2,51,61,0.041,20,13.7
61,white,2,Toro,51,Micro-Sprinkler VI classic SAM-613,770,2,51,61,0.041,25,15.3
62,maroon,2,Toro,52,Micro-Sprinkler VI classic SAM-614,771,2,52,62,0.049,15,16.5
62,maroon,2,Toro,52,Micro-Sprinkler VI classic SAM-614,772,2,52,62,0.049,20,19.0
62,maroon,2,Toro,52,Micro-Sprinkler VI classic SAM-614,773,2,52,62,0.049,25,21.2
7,green,2,Toro,53,Micro-Sprinkler VI classic SAM-616,774,2,53,7,0.055,15,21.5
7,green,2,Toro,53,Micro-Sprinkler VI classic SAM-616,775,2,53,7,0.055,20,24.8
7,green,2,Toro,53,Micro-Sprinkler VI classic SAM-616,776,2,53,7,0.055,25,27.8
4,blue,2,Toro,54,Micro-Sprinkler VI classic SAM-620,777,2,54,4,0.065,15,29.2
4,blue,2,Toro,54,Micro-Sprinkler VI classic SAM-620,778,2,54,4,0.065,20,33.7
4,blue,2,Toro,54,Micro-Sprinkler VI classic SAM-620,779,2,54,4,0.065,25,37.7
22,grey,2,Toro,55,Micro-Sprinkler VI classic SAM-622,780,2,55,22,0.071,15,33.8
22,grey,2,Toro,55,Micro-Sprinkler VI classic SAM-622,781,2,55,22,0.071,20,39.0
22,grey,2,Toro,55,Micro-Sprinkler VI classic SAM-622,782,2,55,22,0.071,25,43.6
15,yellow,2,Toro,56,Micro-Sprinkler VI classic SAM-624,783,2,56,15,0.079,15,41.7
15,yellow,2,Toro,56,Micro-Sprinkler VI classic SAM-624,784,2,56,15,0.079,20,48.1
15,yellow,2,Toro,56,Micro-Sprinkler VI classic SAM-624,785,2,56,15,0.079,25,53.8
16,red,2,Toro,57,Micro-Sprinkler VI classic SAM-628,786,2,57,16,0.091,15,56.4
16,red,2,Toro,57,Micro-Sprinkler VI classic SAM-628,787,2,57,16,0.091,20,65.1
16,red,2,Toro,57,Micro-Sprinkler VI classic SAM-628,788,2,57,16,0.091,25,72.8
64,30 black,2,Toro,66,Snap-Jet II SSJ30x,829,2,66,64,0.0,10,4.2
64,30 black,2,Toro,66,Snap-Jet II SSJ30x,830,2,66,64,0.0,15,5.2
64,30 black,2,Toro,66,Snap-Jet II SSJ30x,831,2,66,64,0.0,20,6.0
64,30 black,2,Toro,66,Snap-Jet II SSJ30x,832,2,66,64,0.0,25,6.7
64,30 black,2,Toro,66,Snap-Jet II SSJ30x,833,2,66,64,0.0,30,7.3
65,35 orange,2,Toro,67,Snap-Jet II SSJ35x,834,2,67,65,0.0,10,5.9
65,35 orange,2,Toro,67,Snap-Jet II SSJ35x,835,2,67,65,0.0,15,7.3
65,35 orange,2,Toro,67,Snap-Jet II SSJ35x,836,2,67,65,0.0,20,8.4
65,35 orange,2,Toro,67,Snap-Jet II SSJ35x,837,2,67,65,0.0,25,9.4
65,35 orange,2,Toro,67,Snap-Jet II SSJ35x,838,2,67,65,0.0,30,10.3
66,40 blue,2,Toro,68,Snap-Jet II SSJ40x,839,2,68,66,0.0,10,7.6
66,40 blue,2,Toro,68,Snap-Jet II SSJ40x,840,2,68,66,0.0,15,9.3
66,40 blue,2,Toro,68,Snap-Jet II SSJ40x,841,2,68,66,0.0,20,10.7
66,40 blue,2,Toro,68,Snap-Jet II SSJ40x,842,2,68,66,0.0,25,12.0
66,40 blue,2,Toro,68,Snap-Jet II SSJ40x,843,2,68,66,0.0,30,13.1
67,45 purple,2,Toro,69,Snap-Jet II SSJ45x,844,2,69,67,0.0,10,10.0
67,45 purple,2,Toro,69,Snap-Jet II SSJ45x,845,2,69,67,0.0,15,12.2
67,45 purple,2,Toro,69,Snap-Jet II SSJ45x,846,2,69,67,0.0,20,14.1
67,45 purple,2,Toro,69,Snap-Jet II SSJ45x,847,2,69,67,0.0,25,15.8
67,45 purple,2,Toro,69,Snap-Jet II SSJ45x,848,2,69,67,0.0,30,17.3
68,50 green,2,Toro,70,Snap-Jet II SSJ50x,849,2,70,68,0.0,10,11.8
68,50 green,2,Toro,70,Snap-Jet II SSJ50x,850,2,70,68,0.0,15,14.5
68,50 green,2,Toro,70,Snap-Jet II SSJ50x,851,2,70,68,0.0,20,16.7
68,50 green,2,Toro,70,Snap-Jet II SSJ50x,852,2,70,68,0.0,25,18.7
68,50 green,2,Toro,70,Snap-Jet II SSJ50x,853,2,70,68,0.0,30,20.5
69,55 yellow,2,Toro,71,Snap-Jet II SSJ55x,854,2,71,69,0.0,10,14.5
69,55 yellow,2,Toro,71,Snap-Jet II SSJ55x,855,2,71,69,0.0,15,17.8
69,55 yellow,2,Toro,71,Snap-Jet II SSJ55x,856,2,71,69,0.0,20,20.5
69,55 yellow,2,Toro,71,Snap-Jet II SSJ55x,857,2,71,69,0.0,25,22.9
69,55 yellow,2,Toro,71,Snap-Jet II SSJ55x,858,2,71,69,0.0,30,25.1
70,60 red,2,Toro,72,Snap-Jet II SSJ60x,859,2,72,70,0.0,10,17.0
70,60 red,2,Toro,72,Snap-Jet II SSJ60x,860,2,72,70,0.0,15,20.8
70,60 red,2,Toro,72,Snap-Jet II SSJ60x,861,2,72,70,0.0,20,24.0
70,60 red,2,Toro,72,Snap-Jet II SSJ60x,862,2,72,70,0.0,25,26.8
70,60 red,2,Toro,72,Snap-Jet II SSJ60x,863,2,72,70,0.0,30,29.4
